fileName,emotion,level,valence,arousal
1003_IEO_ANG_MD.mp4,A,70.6,-1.0,0.706
1016_IEO_ANG_MD.mp4,A,44.8888888888889,-1.0,0.448888888888889
1057_IWL_ANG_XX.mp4,D,62.6666666666667,-0.9,0.626666666666667
1042_IWL_ANG_XX.mp4,D:N,51.2222222222222,0.0,0.512222222222222
1015_IWL_NEU_XX.mp4,N,63.5,0.0,0.635
1012_IEO_ANG_HI.mp4,A,87.7,-1.0,0.877
1007_IEO_ANG_HI.mp4,A:D,64.9090909090909,0.0,0.649090909090909
1018_ITS_SAD_XX.mp4,N,55.875,0.0,0.55875
1043_TAI_NEU_XX.mp4,N,77.125,0.0,0.77125
1056_TAI_NEU_XX.mp4,N,68.5555555555556,0.0,0.685555555555556
1088_MTI_FEA_XX.mp4,N,54.9,0.0,0.5489999999999999
1001_TAI_ANG_XX.mp4,D:N,56.0,0.0,0.56
1014_TAI_ANG_XX.mp4,A,70.7,-1.0,0.7070000000000001
1030_TSI_ANG_XX.mp4,A,61.4444444444444,-1.0,0.614444444444444
1025_TSI_ANG_XX.mp4,A,73.6666666666667,-1.0,0.736666666666667
1072_TSI_NEU_XX.mp4,N,71.4444444444444,0.0,0.714444444444444
1067_TSI_NEU_XX.mp4,N,58.1,0.0,0.581
1064_IEO_FEA_MD.mp4,F,59.2222222222222,-0.8,0.592222222222222
1011_IWL_HAP_XX.mp4,N,78.8571428571429,0.0,0.788571428571429
1029_IOM_DIS_XX.mp4,D,46.375,-0.9,0.46375
1004_IWL_HAP_XX.mp4,N,62.2,0.0,0.622
1071_IEO_FEA_MD.mp4,N,49.0,0.0,0.49
1030_IWL_FEA_XX.mp4,A,47.125,-1.0,0.47125
1061_TAI_SAD_XX.mp4,N,44.2857142857143,0.0,0.442857142857143
1045_IEO_HAP_MD.mp4,N,46.7,0.0,0.467
1050_IEO_HAP_MD.mp4,D,74.2222222222222,-0.9,0.742222222222222
1074_TAI_SAD_XX.mp4,N,76.5,0.0,0.765
1025_IWL_FEA_XX.mp4,N,55.1666666666667,0.0,0.551666666666667
1078_ITS_ANG_XX.mp4,A,74.1818181818182,-1.0,0.741818181818182
1075_IEO_FEA_HI.mp4,F,69.8,-0.8,0.698
1060_IEO_FEA_HI.mp4,F,49.0,-0.8,0.49
1050_TSI_SAD_XX.mp4,N,47.7,0.0,0.47700000000000004
1054_IEO_HAP_HI.mp4,F:H,67.8888888888889,0.0,0.678888888888889
1041_IEO_HAP_HI.mp4,D,58.7,-0.9,0.5870000000000001
1045_TSI_SAD_XX.mp4,N,56.0,0.0,0.56
1063_IEO_SAD_MD.mp4,N,51.4285714285714,0.0,0.514285714285714
1047_TAI_HAP_XX.mp4,H,44.0,1.0,0.44
1052_TAI_HAP_XX.mp4,F,77.7,-0.8,0.777
1076_IEO_SAD_MD.mp4,N,49.0,0.0,0.49
1066_TAI_FEA_XX.mp4,N,57.3,0.0,0.573
1037_IWL_SAD_XX.mp4,N,64.625,0.0,0.64625
1022_IWL_SAD_XX.mp4,S,51.3333333333333,-1.0,0.513333333333333
1073_TAI_FEA_XX.mp4,N,47.7,0.0,0.47700000000000004
1072_IEO_SAD_HI.mp4,S,52.9090909090909,-1.0,0.529090909090909
1076_TSI_HAP_XX.mp4,H:N,66.5555555555556,0.0,0.665555555555556
1063_TSI_HAP_XX.mp4,F,76.375,-0.8,0.76375
1067_IEO_SAD_HI.mp4,S,52.5555555555556,-1.0,0.525555555555556
1057_TSI_FEA_XX.mp4,F,50.7777777777778,-0.8,0.507777777777778
1042_TSI_FEA_XX.mp4,N,51.5,0.0,0.515
1082_ITH_SAD_XX.mp4,N,55.8888888888889,0.0,0.558888888888889
1084_IEO_NEU_XX.mp4,N,62.3,0.0,0.623
1091_IEO_NEU_XX.mp4,N,74.8888888888889,0.0,0.748888888888889
1006_DFA_FEA_XX.mp4,N:S,62.2,0.0,0.622
1030_IEO_ANG_LO.mp4,N,58.1818181818182,0.0,0.581818181818182
1025_IEO_ANG_LO.mp4,N,75.6,0.0,0.7559999999999999
1013_DFA_FEA_XX.mp4,N,64.3636363636364,0.0,0.643636363636364
1027_DFA_HAP_XX.mp4,N,58.5714285714286,0.0,0.585714285714286
1016_ITH_DIS_XX.mp4,N,60.0,0.0,0.6
1003_ITH_DIS_XX.mp4,N:S,53.4,0.0,0.534
1032_DFA_HAP_XX.mp4,H,55.7,1.0,0.557
1074_WSI_ANG_XX.mp4,A,67.4,-1.0,0.674
1061_WSI_ANG_XX.mp4,A,53.8,-1.0,0.5379999999999999
1090_ITH_FEA_XX.mp4,N,59.2222222222222,0.0,0.592222222222222
1085_ITH_FEA_XX.mp4,N:S,61.6666666666667,0.0,0.616666666666667
1080_DFA_DIS_XX.mp4,N,38.0,0.0,0.38
1036_WSI_NEU_XX.mp4,N,57.5555555555556,0.0,0.575555555555556
1023_WSI_NEU_XX.mp4,N,39.75,0.0,0.3975
1001_DFA_SAD_XX.mp4,N,43.0,0.0,0.43
1014_DFA_SAD_XX.mp4,N,47.5555555555556,0.0,0.475555555555556
1005_TIE_DIS_XX.mp4,D,35.5,-0.9,0.355
1014_WSI_SAD_XX.mp4,N,35.625,0.0,0.35625
1010_TIE_DIS_XX.mp4,A,50.1428571428571,-1.0,0.501428571428571
1001_WSI_SAD_XX.mp4,N,62.7777777777778,0.0,0.627777777777778
1039_IWW_DIS_XX.mp4,D,56.3,-0.9,0.563
1023_DFA_NEU_XX.mp4,N,64.5555555555556,0.0,0.645555555555556
1084_TIE_SAD_XX.mp4,N:S,56.1,0.0,0.561
1080_WSI_DIS_XX.mp4,D,74.0,-0.9,0.74
1091_TIE_SAD_XX.mp4,N,63.5,0.0,0.635
1036_DFA_NEU_XX.mp4,N,68.1111111111111,0.0,0.681111111111111
1061_DFA_ANG_XX.mp4,A,73.1111111111111,-1.0,0.731111111111111
1057_IEO_FEA_LO.mp4,N,67.7,0.0,0.677
1042_IEO_FEA_LO.mp4,H:N,51.7777777777778,0.0,0.517777777777778
1074_DFA_ANG_XX.mp4,A,67.125,-1.0,0.67125
1076_IEO_HAP_LO.mp4,N,60.125,0.0,0.60125
1063_IEO_HAP_LO.mp4,H,65.7,1.0,0.657
1013_WSI_FEA_XX.mp4,N,62.625,0.0,0.62625
1006_WSI_FEA_XX.mp4,F,50.6666666666667,-0.8,0.506666666666667
1032_WSI_HAP_XX.mp4,N,50.625,0.0,0.50625
1027_WSI_HAP_XX.mp4,A,69.3,-1.0,0.693
1050_IEO_SAD_LO.mp4,N,66.8,0.0,0.6679999999999999
1045_IEO_SAD_LO.mp4,S,63.5,-1.0,0.635
1083_TIE_FEA_XX.mp4,N,56.125,0.0,0.56125
1014_IWW_NEU_XX.mp4,N,46.1,0.0,0.461
1001_IWW_NEU_XX.mp4,N,60.6,0.0,0.606
1056_IWW_ANG_XX.mp4,D,56.2222222222222,-0.9,0.562222222222222
1043_IWW_ANG_XX.mp4,D,56.2222222222222,-0.9,0.562222222222222
1028_TIE_NEU_XX.mp4,N,58.0,0.0,0.58
1088_DFA_FEA_XX.mp4,N,64.0,0.0,0.64
1079_ITH_ANG_XX.mp4,D,69.3333333333333,-0.9,0.693333333333333
1031_IWW_FEA_XX.mp4,F:N,40.1,0.0,0.401
1024_IWW_FEA_XX.mp4,F,52.5555555555556,-0.8,0.525555555555556
1010_IWW_HAP_XX.mp4,H,68.75,1.0,0.6875
1088_WSI_FEA_XX.mp4,N:S,64.8888888888889,0.0,0.648888888888889
1005_IWW_HAP_XX.mp4,H:N,58.5,0.0,0.585
1018_TIE_FEA_XX.mp4,S,45.5,-1.0,0.455
1039_TIE_HAP_XX.mp4,H,69.2,1.0,0.6920000000000001
1036_IWW_SAD_XX.mp4,F,43.2222222222222,-0.8,0.432222222222222
1023_IWW_SAD_XX.mp4,N,59.375,0.0,0.59375
1027_MTI_HAP_XX.mp4,N,61.2,0.0,0.612
1032_MTI_HAP_XX.mp4,N,51.5555555555556,0.0,0.515555555555556
1006_MTI_FEA_XX.mp4,S,51.1,-1.0,0.511
1013_MTI_FEA_XX.mp4,S,58.4545454545455,-1.0,0.584545454545455
1083_ITS_SAD_XX.mp4,N,44.625,0.0,0.44625
1017_ITS_DIS_XX.mp4,F,56.8,-0.8,0.568
1002_ITS_DIS_XX.mp4,S,62.5,-1.0,0.625
1004_IOM_NEU_XX.mp4,N,51.7272727272727,0.0,0.517272727272727
1011_IOM_NEU_XX.mp4,N,69.2222222222222,0.0,0.692222222222222
1046_IOM_ANG_XX.mp4,N,64.1,0.0,0.6409999999999999
1053_IOM_ANG_XX.mp4,A,47.0909090909091,-1.0,0.470909090909091
1091_ITS_FEA_XX.mp4,F,57.3,-0.8,0.573
1084_ITS_FEA_XX.mp4,F:N,44.9,0.0,0.449
1001_MTI_SAD_XX.mp4,N,55.8888888888889,0.0,0.558888888888889
1014_MTI_SAD_XX.mp4,N,53.875,0.0,0.53875
1080_MTI_DIS_XX.mp4,D,39.8,-0.9,0.39799999999999996
1089_IEO_ANG_HI.mp4,A,74.4,-1.0,0.7440000000000001
1068_IEO_DIS_HI.mp4,A:D,61.125,0.0,0.61125
1061_MTI_ANG_XX.mp4,A,93.7777777777778,-1.0,0.937777777777778
1074_MTI_ANG_XX.mp4,A,71.4444444444444,-1.0,0.714444444444444
1023_MTI_NEU_XX.mp4,N,67.9,0.0,0.679
1036_MTI_NEU_XX.mp4,N,66.0,0.0,0.66
1021_IOM_FEA_XX.mp4,N,63.4,0.0,0.634
1034_IOM_FEA_XX.mp4,N,48.5555555555556,0.0,0.485555555555556
1079_IEO_DIS_MD.mp4,N,41.8,0.0,0.418
1038_IWL_DIS_XX.mp4,D,54.5555555555556,-0.9,0.545555555555556
1015_IOM_HAP_XX.mp4,H,65.7777777777778,1.0,0.657777777777778
1026_IOM_SAD_XX.mp4,S,48.5,-1.0,0.485
1033_IOM_SAD_XX.mp4,N:S,65.75,0.0,0.6575
1027_TAI_NEU_XX.mp4,N,53.5555555555556,0.0,0.535555555555556
1069_ITS_SAD_XX.mp4,F,53.9,-0.8,0.539
1032_TAI_NEU_XX.mp4,N:S,46.0,0.0,0.46
1065_TAI_ANG_XX.mp4,A,48.2,-1.0,0.48200000000000004
1070_TAI_ANG_XX.mp4,A,81.8888888888889,-1.0,0.818888888888889
1054_TSI_ANG_XX.mp4,D,57.4444444444444,-0.9,0.574444444444444
1041_TSI_ANG_XX.mp4,A,67.3636363636364,-1.0,0.673636363636364
1016_TSI_NEU_XX.mp4,N,65.2222222222222,0.0,0.652222222222222
1003_TSI_NEU_XX.mp4,N,61.5,0.0,0.615
1033_IWL_ANG_XX.mp4,A,65.2,-1.0,0.652
1026_IWL_ANG_XX.mp4,A,62.0,-1.0,0.62
1067_IEO_ANG_MD.mp4,H,49.8571428571429,1.0,0.49857142857142894
1072_IEO_ANG_MD.mp4,A,57.125,-1.0,0.57125
1071_IWL_NEU_XX.mp4,N,50.2,0.0,0.502
1064_IWL_NEU_XX.mp4,N,62.6,0.0,0.626
1076_IEO_ANG_HI.mp4,A,69.2222222222222,-1.0,0.692222222222222
1063_IEO_ANG_HI.mp4,A,76.7,-1.0,0.767
1053_IWL_SAD_XX.mp4,N,60.6666666666667,0.0,0.606666666666667
1002_TAI_FEA_XX.mp4,F,44.6666666666667,-0.8,0.446666666666667
1082_IEO_DIS_HI.mp4,D,49.875,-0.9,0.49875
1017_TAI_FEA_XX.mp4,N,54.5555555555556,0.0,0.545555555555556
1046_IWL_SAD_XX.mp4,N,53.7777777777778,0.0,0.537777777777778
1007_IEO_SAD_MD.mp4,N,56.3,0.0,0.563
1023_TAI_HAP_XX.mp4,H,44.4285714285714,1.0,0.444285714285714
1036_TAI_HAP_XX.mp4,D,58.4444444444444,-0.9,0.584444444444444
1012_IEO_SAD_MD.mp4,N,48.3,0.0,0.483
1033_TSI_FEA_XX.mp4,N,44.3,0.0,0.44299999999999995
1086_IEO_DIS_MD.mp4,D,60.4,-0.9,0.604
1026_TSI_FEA_XX.mp4,F,54.1111111111111,-0.8,0.541111111111111
1016_IEO_SAD_HI.mp4,N,61.8,0.0,0.618
1012_TSI_HAP_XX.mp4,F,45.7777777777778,-0.8,0.457777777777778
1007_TSI_HAP_XX.mp4,N,67.2222222222222,0.0,0.672222222222222
1003_IEO_SAD_HI.mp4,N,58.2,0.0,0.5820000000000001
1005_TAI_SAD_XX.mp4,N,48.2,0.0,0.48200000000000004
1054_IWL_FEA_XX.mp4,N,72.5714285714286,0.0,0.725714285714286
1021_IEO_HAP_MD.mp4,N,70.2222222222222,0.0,0.702222222222222
1034_IEO_HAP_MD.mp4,H,59.1111111111111,1.0,0.591111111111111
1041_IWL_FEA_XX.mp4,N,54.2222222222222,0.0,0.542222222222222
1010_TAI_SAD_XX.mp4,N,62.8181818181818,0.0,0.628181818181818
1075_IWL_HAP_XX.mp4,N,63.4444444444444,0.0,0.634444444444444
1060_IWL_HAP_XX.mp4,N,46.1111111111111,0.0,0.461111111111111
1058_IOM_DIS_XX.mp4,D,61.5714285714286,-0.9,0.615714285714286
1015_IEO_FEA_MD.mp4,F:N,45.5,0.0,0.455
1009_ITS_ANG_XX.mp4,A,70.5714285714286,-1.0,0.705714285714286
1034_TSI_SAD_XX.mp4,N,67.4,0.0,0.674
1030_IEO_HAP_HI.mp4,H,71.2222222222222,1.0,0.712222222222222
1025_IEO_HAP_HI.mp4,A:H,59.0,0.0,0.59
1021_TSI_SAD_XX.mp4,N,52.6,0.0,0.526
1011_IEO_FEA_HI.mp4,A,70.875,-1.0,0.70875
1084_TAI_DIS_XX.mp4,N,47.0,0.0,0.47
1004_IEO_FEA_HI.mp4,N,57.75,0.0,0.5775
1091_TAI_DIS_XX.mp4,N,66.375,0.0,0.66375
1010_WSI_ANG_XX.mp4,A,56.9,-1.0,0.569
1005_WSI_ANG_XX.mp4,A,84.1111111111111,-1.0,0.841111111111111
1052_WSI_NEU_XX.mp4,N,35.0,0.0,0.35
1047_WSI_NEU_XX.mp4,A,37.5,-1.0,0.375
1065_DFA_SAD_XX.mp4,N,67.6666666666667,0.0,0.676666666666667
1070_DFA_SAD_XX.mp4,N,57.7272727272727,0.0,0.5772727272727269
1080_TIE_ANG_XX.mp4,A,44.6666666666667,-1.0,0.446666666666667
1072_ITH_DIS_XX.mp4,N,46.2857142857143,0.0,0.46285714285714297
1043_DFA_HAP_XX.mp4,H,61.2,1.0,0.612
1056_DFA_HAP_XX.mp4,H,60.3,1.0,0.603
1067_ITH_DIS_XX.mp4,N,47.2727272727273,0.0,0.472727272727273
1054_IEO_ANG_LO.mp4,H,64.5714285714286,1.0,0.645714285714286
1062_DFA_FEA_XX.mp4,N,45.9,0.0,0.45899999999999996
1077_DFA_FEA_XX.mp4,N,64.625,0.0,0.64625
1041_IEO_ANG_LO.mp4,A:N,46.2222222222222,0.0,0.462222222222222
1056_WSI_HAP_XX.mp4,N,41.8888888888889,0.0,0.418888888888889
1043_WSI_HAP_XX.mp4,N,37.4444444444444,0.0,0.374444444444444
1077_WSI_FEA_XX.mp4,A:D,42.2,0.0,0.42200000000000004
1062_WSI_FEA_XX.mp4,S,52.9,-1.0,0.529
1086_ITH_ANG_XX.mp4,A,61.0,-1.0,0.61
1034_IEO_SAD_LO.mp4,N:S,58.25,0.0,0.5825
1021_IEO_SAD_LO.mp4,N,55.5555555555556,0.0,0.555555555555556
1061_TIE_DIS_XX.mp4,A:H,38.7,0.0,0.387
1070_WSI_SAD_XX.mp4,D,46.5555555555556,-0.9,0.465555555555556
1074_TIE_DIS_XX.mp4,D,44.2222222222222,-0.9,0.442222222222222
1065_WSI_SAD_XX.mp4,N,67.0,0.0,0.67
1047_DFA_NEU_XX.mp4,N,70.1111111111111,0.0,0.701111111111111
1052_DFA_NEU_XX.mp4,N,73.0,0.0,0.73
1048_IWW_DIS_XX.mp4,N,62.6,0.0,0.626
1012_IEO_HAP_LO.mp4,S,53.0,-1.0,0.53
1007_IEO_HAP_LO.mp4,H,46.1,1.0,0.461
1033_IEO_FEA_LO.mp4,S,63.1,-1.0,0.631
1005_DFA_ANG_XX.mp4,A,60.3333333333333,-1.0,0.603333333333333
1010_DFA_ANG_XX.mp4,A,51.8888888888889,-1.0,0.518888888888889
