fileName,valence,arousal,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_delta_1,mfcc_delta_2,mfcc_delta_3,mfcc_delta_4,mfcc_delta_5,mfcc_delta_6,mfcc_delta_7,mfcc_delta_8,mfcc_delta_9,mfcc_delta_10,mfcc_delta_11,mfcc_delta_12,mfcc_delta_13,mfcc_delta2_1,mfcc_delta2_2,mfcc_delta2_3,mfcc_delta2_4,mfcc_delta2_5,mfcc_delta2_6,mfcc_delta2_7,mfcc_delta2_8,mfcc_delta2_9,mfcc_delta2_10,mfcc_delta2_11,mfcc_delta2_12,mfcc_delta2_13,pitch_mean,pitch_std,pitch_range,voiced_ratio,energy_mean,energy_std,spec_centroid,spec_bandwidth,spec_rolloff,zcr,hnr,spec_flatness_mean,spec_flatness_std,chroma_std,chroma_max,chroma_entropy,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_mean_12,mel_mean,mel_std,mel_skew,pitch_slope,jitter,face_detected,face_mar_mean,face_mar_std,face_ear_mean,face_ear_std,face_brow_mean,face_brow_std,face_smile_mean,face_smile_std,face_cheek_mean,face_cheek_std,face_furrow_mean,face_furrow_std,transcript,text_has_transcript,text_word_count,text_speaking_rate,text_exclamation_ratio,text_question_ratio,text_lex_valence,text_lex_valence_std,text_sentiment_words,text_avg_sent_length,text_caps_ratio
1003_IEO_ANG_MD.mp4,-0.5971,0.6824,-299.7784729003906,80.67680358886719,2.101898193359375,6.6422505378723145,5.848099231719971,0.3645600080490112,-2.0124011039733887,-5.294074058532715,-5.797834396362305,-8.6275053024292,1.7410483360290527,-12.559123992919922,-5.916001796722412,154.0231170654297,32.107078552246094,37.67988586425781,29.787094116210938,20.83721923828125,18.16094970703125,10.950725555419922,10.397618293762209,8.771953582763672,6.787918567657471,11.743792533874512,7.179147720336914,6.673215389251709,-0.0074579496867954,-0.0392273031175136,-0.1386613994836807,-0.0269928630441427,0.0250754747539758,-0.0348128080368042,-0.0924605950713157,-0.0489738658070564,-0.0056390725076198,0.0106698740273714,-0.004076353739947,0.0111845815554261,-0.027200436219573,-0.207383707165718,-0.0889222845435142,0.0624988861382007,-0.0164243653416633,-0.0236729215830564,0.0362394489347934,0.0412810519337654,-0.0202093161642551,-0.0421785786747932,0.0229419507086277,-0.0010968592250719,-0.0597353391349315,-0.0070671252906322,251.50297910715076,169.15592374755192,441.9116718133125,0.9999999876543212,0.0531790181994438,0.0654682740569114,1701.8075054484862,1853.1016985741185,3408.8541666666665,0.1086697048611111,-6.710002775867084,0.0241513345390558,0.0335519015789032,0.0364495776593685,0.4675610959529876,2.4808239936828613,0.4378154277801513,0.4222304821014404,0.4393899738788605,0.3664455115795135,0.3849928975105285,0.4066836535930633,0.3696269989013672,0.4237067699432373,0.4286085665225982,0.4675610959529876,0.3364237248897552,0.3781309723854065,-51.7316780090332,18.304828643798828,0.2370362430810928,-84.3906456291316,0.2422276367327467,1.0,0.3004481299969801,0.0988967925481579,0.5036734191043345,0.015869624803796,0.0545641415189685,0.0025361489617449,0.0696375051078314,0.0424071906914465,0.0311849537220868,0.005806350410268,0.0408099280829001,0.0011456983596271,It's eleven o'clock,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1016_IEO_ANG_MD.mp4,-0.5071,0.5796,-323.3769836425781,112.14887237548828,26.86785888671875,12.269128799438477,5.83860445022583,2.128960371017456,1.5150744915008545,-3.580018997192383,-5.395218372344971,-2.142225503921509,-0.3329247236251831,-0.7241430282592773,-7.567102432250977,130.483154296875,21.99172592163086,39.5179328918457,32.29250717163086,23.01623916625977,11.107317924499512,9.301830291748049,12.057394981384276,9.209224700927734,6.047631740570068,6.722832202911377,6.387069225311279,6.009879112243652,-0.0107630817219614,-0.0286269094794988,0.0465924143791198,-0.0043483730405569,0.0108379581943154,-0.0161456856876611,-0.0018652763683348,0.0051582818850874,0.0789678692817688,0.1545478105545044,0.1103739216923713,0.0103272926062345,0.0353597849607467,0.0660018026828765,-0.0372226871550083,-0.188741996884346,-0.0047431830316782,-0.0171236861497163,-0.0733732804656028,-0.0308541823178529,0.0207475516945123,0.0023233806714415,-0.0563958249986171,-0.0214297343045473,-0.0130617721006274,-0.0304381549358367,239.7534507768996,87.62206655454831,354.7263031209226,0.9999999859154932,0.0384557917714118,0.039189163595438,1262.132709582061,1711.312826987078,2561.069542253521,0.0722174845950704,-3.09570838454368,0.0098296254873275,0.0205687712877988,0.0859935283660888,0.5760201811790466,2.4595422744750977,0.3055371046066284,0.4054847359657287,0.3508092761039734,0.297315239906311,0.3802200555801391,0.3325524628162384,0.2695534825325012,0.3147419691085815,0.3027410507202148,0.485215961933136,0.5760201811790466,0.422733724117279,-47.30652618408203,17.732036590576172,0.5385389924049377,-8.934294117542553,0.1635327734932999,1.0,0.1035631800387946,0.1143856891532196,0.5336622999083354,0.022599744085403,0.061639573277704,0.0018220362691251,0.1758342577570254,0.0406053359262625,0.053812080884681,0.0051089967988642,0.0482163213198531,0.0012319861969361,It's eleven o'clock,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1057_IWL_ANG_XX.mp4,-0.5693,0.3253,-286.6209411621094,115.7137222290039,19.632732391357425,15.785619735717772,-17.55181884765625,-7.07932710647583,-0.964080810546875,-8.797281265258789,-7.202141284942627,0.9673441648483276,-4.736605167388916,6.993565082550049,-11.324295997619627,102.00572967529295,27.907115936279297,32.236167907714844,22.74955177307129,34.47496795654297,14.466846466064451,12.428633689880373,10.746529579162598,10.935564041137695,9.99826431274414,9.742987632751465,12.435473442077637,8.512354850769043,0.0651292651891708,0.0071884808130562,-0.0450887605547905,-0.015419784002006,0.0352161601185798,0.0217264425009489,0.0274189170449972,0.0045727877877652,-0.0786407217383384,-0.0868539363145828,-0.1060565039515495,-0.040470615029335,0.0053012878634035,-0.2150382995605468,-0.0441458150744438,-0.0731957331299781,-0.0168924778699874,0.0361136272549629,0.0573143884539604,0.0409046672284603,0.0395232141017913,0.0465663149952888,0.0285184402018785,-0.0143771944567561,-0.0332019180059433,0.0052780862897634,226.77649246601536,72.95284319352427,335.2350915900484,0.9999999902912624,0.0620075985789299,0.0563762672245502,1264.6490351204652,1581.0629196848147,2603.4587378640776,0.0737352093446602,2.3651136498576713,0.0119860181584954,0.0240440610796213,0.0465329214930534,0.413237452507019,2.4754552841186523,0.2971750795841217,0.3477781414985657,0.2394663244485855,0.2921188175678253,0.3523666262626648,0.3582856953144073,0.413237452507019,0.3518328666687011,0.3872784078121185,0.3912446796894073,0.358302354812622,0.3725158870220184,-47.92239761352539,17.089487075805664,0.4684942662715912,-32.27514839468743,0.1797908507383208,1.0,0.3683473103014104,0.243982491040929,0.3816827231995096,0.0202211332231103,0.0871591121727216,0.0022090871792263,0.0553412367481341,0.0337798255823394,0.0296711778762389,0.014602320602297,0.0705660728321974,0.0016342752690544,I would like a new alarm clock,1.0,7.0,2.3333333333333335,0.0,0.0,0.35,0.05000000000000002,2.0,7.0,0.0
1042_IWL_ANG_XX.mp4,0.0,0.0,-294.615966796875,120.30144500732422,8.09071159362793,15.789922714233398,-2.9221725463867188,-9.012351989746094,6.810503959655762,-16.757892608642578,-4.051055431365967,3.738469362258911,-8.741029739379883,6.563845634460449,-8.10842514038086,104.72488403320312,19.79368019104004,35.44812774658203,23.632858276367188,23.379528045654297,20.40082359313965,14.736663818359377,17.17146110534668,10.620200157165527,10.413972854614258,9.321267127990724,9.647496223449709,11.585899353027344,-0.1679109185934066,0.0619343183934688,0.0828931108117103,0.0349008701741695,-0.0578836612403392,-0.0911993011832237,-0.0115939080715179,0.0003375801024958,-0.0356751978397369,0.0481202639639377,0.0517389737069606,0.032526820898056,0.0199183207005262,0.0690974220633506,-0.043311707675457,-0.1914534419775009,-0.0870628654956817,-0.0172881670296192,-0.0003169918491039,-0.0120933530852198,-0.0125019578263163,0.0018361195689067,-0.0156060587614774,-0.0700035840272903,-0.0474557876586914,-0.0343161821365356,210.17636704692097,75.6249447858941,343.505559200581,0.9999999876543212,0.0463910177350044,0.041388239711523,1255.567791920524,1601.7739922826454,2599.3441358024693,0.0700774016203703,1.5730164886629574,0.0085067963227629,0.0084742335602641,0.0751027390360832,0.5204036235809326,2.464174509048462,0.2863911688327789,0.2734304964542389,0.2463165074586868,0.3590965867042541,0.3925123512744903,0.4244826436042785,0.4393639266490936,0.36127370595932,0.4278857409954071,0.5204036235809326,0.3820371627807617,0.3315967917442322,-45.74095153808594,17.055843353271484,0.3755279183387756,-144.6920482120889,0.1793582087007784,1.0,0.5016451528055561,0.3296464663287176,0.4258043997281199,0.0283798199918709,0.0789291980481577,0.0024908746413269,0.0636725193586461,0.0478702778413592,0.0146309692751277,0.007976972978473,0.060935665967654,0.002226974006161,I would like a new alarm clock,1.0,7.0,2.3333333333333335,0.0,0.0,0.35,0.05000000000000002,2.0,7.0,0.0
1015_IWL_NEU_XX.mp4,0.0818,0.0818,-352.6711730957031,118.05960083007812,36.728790283203125,14.466666221618652,2.154799461364746,3.572035312652588,5.440213203430176,-1.0096460580825806,-3.2243857383728027,-2.023094892501831,-1.185946702957153,-0.8425835371017456,-5.549525737762451,84.19452667236328,18.705156326293945,24.324275970458984,19.82491111755371,19.227493286132812,11.331847190856934,10.348543167114258,11.047122955322266,10.869410514831545,8.225887298583984,8.047469139099121,5.7974934577941895,6.544488430023193,1.3952906131744385,-0.1076568737626075,-0.3042359948158264,-0.0992829352617263,-0.0683533325791359,-0.1518274545669555,-0.2289578467607498,0.0034464041236788,0.1128570064902305,0.1391034722328186,0.0786159336566925,-0.0204807072877883,-0.100306212902069,0.1215237006545066,0.1197649762034416,-0.0475353337824344,-0.0082110445946455,-0.0608052238821983,-0.1858292520046234,-0.1007035002112388,-0.0790907740592956,-0.0185154974460601,0.0303563233464956,-0.0139852743595838,0.0075690657831728,0.0127255320549011,204.42487957773952,89.01410475831983,318.6958423840317,0.999999985294118,0.0202755648642778,0.0160665865987539,1194.7989245891172,1750.8458743121914,2632.6976102941176,0.0534811580882352,-3.086297654688821,0.0100641502067446,0.0157913751900196,0.1397881209850311,0.7121163010597229,2.413536787033081,0.2866981923580169,0.3437346220016479,0.2573934495449066,0.2798514366149902,0.2219215631484985,0.2168894857168197,0.2601434886455536,0.2590661942958832,0.3752095401287079,0.4876328110694885,0.7121163010597229,0.4757758975028991,-45.586917877197266,14.947769165039062,0.6376986503601074,-36.14549526773751,0.2811295810715805,1.0,0.2464602703346637,0.1685132672879591,0.419577499477097,0.1065902435013161,0.0728041186104189,0.0013524794919507,0.0328559080654214,0.031474739024205,-0.0002869667915197,0.005004382734581,0.0449602791342524,0.0011806068005515,I would like a new alarm clock,1.0,7.0,2.3333333333333335,0.0,0.0,0.35,0.05000000000000002,2.0,7.0,0.0
1012_IEO_ANG_HI.mp4,-0.6569,0.7508,-257.348388671875,92.8152313232422,4.006698131561279,20.784299850463867,-9.413273811340332,5.467967987060547,-2.8188230991363525,-13.957755088806152,6.20237398147583,-3.7003042697906494,-3.5551066398620605,1.2560467720031738,-8.059562683105469,157.76878356933594,21.888063430786133,52.71022033691406,24.532245635986328,32.94571304321289,19.270357131958008,15.232824325561523,15.636220932006836,12.176953315734863,8.774077415466309,7.18170690536499,9.516752243041992,10.009773254394531,-0.3099954724311828,-0.1644449979066848,0.1374206244945526,0.1164735257625579,0.1060416400432586,0.0474288240075111,0.0488488972187042,0.0686530470848083,0.1707766950130462,0.1385809034109115,0.0213036406785249,-0.0037119549233466,0.017385795712471,0.1801632642745971,0.0034383437596261,-0.2009888142347335,-0.1000826582312583,-0.0237606912851333,-0.0353327579796314,-0.0346811451017856,-0.0286496412009,-0.0488322041928768,-0.0642474070191383,-0.0192359741777181,0.0020531611517071,-0.0180333275347948,304.7884975519972,152.1840978966325,450.7940910093647,0.9999999850746272,0.0974074304103851,0.1163589730858802,1542.207742255379,1721.823450559932,3255.830223880597,0.093145114272388,-11.298868827939035,0.0115248505026102,0.0157886799424886,0.0865451171994209,0.468298852443695,2.4403910636901855,0.2986534237861633,0.3984199166297912,0.3445958495140075,0.2967833578586578,0.2379776984453201,0.2237391471862793,0.1772222369909286,0.239152505993843,0.1720477193593979,0.348669946193695,0.468298852443695,0.2296255230903625,-50.51662826538086,19.43162727355957,0.179988831281662,-158.9727954868032,0.1691828571023531,1.0,0.2441272316216091,0.2086377430641192,0.4968848557503345,0.0079769227658642,0.0604123874930353,0.0026417776759288,0.0237981191460782,0.0603189900585712,0.038051214069128,0.0062563738537288,0.0469146220527198,0.0022710345395686,It's eleven o'clock,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1007_IEO_ANG_HI.mp4,0.0,0.0,-224.60455322265625,69.30038452148438,-2.877100944519043,13.74636459350586,-2.0014615058898926,2.5727264881134033,-3.2843165397644043,-8.216651916503906,1.952486515045166,0.3256318867206573,-8.28139877319336,-7.053345680236816,-7.717922687530518,188.3377685546875,36.37383270263672,54.22710037231445,23.394676208496097,25.977060317993164,17.096078872680664,14.801289558410645,16.550233840942383,9.821168899536133,7.3763298988342285,6.553247451782227,8.532992362976074,8.298924446105957,1.3074517250061035,0.7641289830207825,-0.5152156949043274,-0.4430330395698547,-0.1894141584634781,-0.1388754695653915,-0.1040661409497261,-0.1274171769618988,-0.0647071748971939,-0.0204243883490562,-0.0427488274872303,0.0181233882904052,0.0340339466929435,0.2635655999183655,0.1362888514995575,-0.1325058937072754,-0.1179521232843399,-0.1027271896600723,-0.0675521418452262,-0.0154749620705842,-0.0089929429814219,0.0095575060695409,0.0499053709208965,0.0449466779828071,0.0324697867035865,0.0229237359017133,295.6936319147559,169.94894254222407,450.339847489392,0.9999999870129872,0.1609691232442855,0.1681579798460006,1664.7584239030589,1753.7025598126252,3351.258116883117,0.1087852577110389,-7.686182994994667,0.0143631184473633,0.0153755079954862,0.0807013511657714,0.4666965007781982,2.4523940086364746,0.1939175575971603,0.2834746539592743,0.2454783916473388,0.2311901003122329,0.337904691696167,0.3427367210388183,0.3729954361915588,0.303767591714859,0.3405450284481048,0.437338650226593,0.4666965007781982,0.2299785166978836,-49.04551696777344,21.54220962524414,0.0484669469296932,-133.10434129857498,0.1822819141060692,1.0,0.502895769933794,0.3200773062200872,0.4996057991962094,0.0536272087634426,0.0774366471276612,0.0031141972473032,0.0479328743567983,0.0666115556676091,-0.0075606940543814,0.0061489491554823,0.0468251643091555,0.0015065895789037,It's eleven o'clock,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1018_ITS_SAD_XX.mp4,0.0779,0.0779,-409.3673706054687,101.11151885986328,52.92123794555664,30.940244674682617,16.934749603271484,3.210782289505005,2.9439733028411865,-3.5748519897460938,-1.845753192901611,0.7831332683563232,-2.02184796333313,-1.1433857679367063,-2.570500373840332,46.3480110168457,30.55409049987793,13.63349437713623,15.566095352172852,13.02500820159912,10.810314178466797,6.907533168792725,5.70203971862793,5.759883403778076,4.636834144592285,4.965139389038086,4.867195129394531,5.54661750793457,0.072159357368946,0.0601507388055324,-0.0235691927373409,0.050759918987751,0.0183604173362255,-0.0299381222575902,0.0815161317586898,0.060186717659235,0.0939456447958946,-0.0217877458781003,-0.0432750917971134,0.064632199704647,0.0286791361868381,-0.1535330265760421,-0.0473890118300914,-0.1167720854282379,0.0017669970402494,-0.0744396671652793,-0.0110985385254025,0.0216984264552593,-0.0408788435161113,-0.0567254610359668,-0.1078877300024032,-0.0374864563345909,-0.0177619569003582,0.0401688478887081,223.09491006302056,96.19878511506656,270.85387522171004,0.9999999873417724,0.0088019417598843,0.0041944719851017,1437.735448663585,1956.233545154494,3198.1803797468356,0.0771113528481012,2.9245737461742216,0.0165501832962036,0.0309331063181161,0.1289282739162445,0.7295282483100891,2.4357221126556396,0.3200152218341827,0.2734018564224243,0.2582652270793915,0.3785613775253296,0.3779597580432892,0.3180295526981354,0.4440780282020569,0.4360901415348053,0.5204544067382812,0.7295282483100891,0.4241191446781158,0.2490690499544143,-39.62520217895508,12.526599884033203,0.988892674446106,-62.80619433888177,0.2422374413002211,1.0,0.2432207426034379,0.1254581767871938,0.455428498998964,0.011817383641677,0.059173287059498,0.0010015674693116,-0.0206515562962259,0.036814095538548,0.0055383259057998,0.0017496266482809,0.0444484929486768,0.0005615294657304,I think I've seen this before,1.0,6.0,2.0,0.0,0.0,0.1,0.0,1.0,6.0,0.0
1043_TAI_NEU_XX.mp4,0.0886,0.0886,-375.2937927246094,112.71273040771484,45.24151992797851,28.551490783691406,-4.989814758300781,0.1204665824770927,-1.9565528631210327,-8.793757438659668,4.040156841278076,-5.939905643463135,-2.3197336196899414,-1.0917179584503174,-3.3489420413970947,51.45965576171875,27.236045837402344,25.574939727783203,25.80705451965332,21.67392921447754,15.027066230773926,10.56665325164795,10.263378143310549,7.372660160064697,8.414559364318848,5.41015100479126,6.054636001586914,5.756960868835449,0.1380850821733474,0.0544233843684196,0.1322381198406219,0.0538108684122562,-0.058706484735012,0.0286639388650655,0.039381306618452,-0.0256977658718824,-0.018971174955368,0.041300993412733,-0.1071455553174018,-0.1210280358791351,0.0681808441877365,-0.0666221305727958,0.0384013205766677,-0.0148443328216671,0.1227414458990097,-0.0414940416812896,-0.0293651614338159,0.0262355022132396,-0.0023759207688272,0.0387471541762352,0.0553588531911373,-0.0463686920702457,-0.0419763401150703,0.0137319052591919,266.8090654969593,131.4500673539951,403.88677919823994,0.9999999846153848,0.0158892888575792,0.0089572919532656,1295.95780944352,1758.4154998469703,2826.3221153846152,0.07177734375,-2.1045644995286974,0.0091737881302833,0.0135519532486796,0.0874686986207962,0.5111165642738342,2.4524552822113037,0.3062947988510132,0.3672066926956177,0.3536924123764038,0.2646668553352356,0.3051154017448425,0.2376927137374878,0.2372464686632156,0.2539057433605194,0.3154626190662384,0.4955669641494751,0.5111165642738342,0.3663090169429779,-40.788108825683594,14.230091094970703,0.7333360910415649,-205.099765495992,0.124904790202485,1.0,0.1978416800750861,0.1017251698024513,0.4775337465164862,0.0112962910130241,0.0874108682577115,0.0012563860030757,-0.0679741443792756,0.032491339535807,-0.0122491895191131,0.004575957935246,0.0552479250740287,0.0007284967058366,The airplane is almost full,1.0,5.0,1.6666666666666667,0.0,0.0,0.15000000000000002,0.05,2.0,5.0,0.0
1056_TAI_NEU_XX.mp4,0.0843,0.0843,-299.6271057128906,105.5891342163086,28.807964324951172,23.753826141357425,-11.72166633605957,-0.398862212896347,-10.593582153320312,-18.045703887939453,-1.7241519689559937,-12.531013488769531,2.16121768951416,2.676551580429077,-1.3202276229858398,70.02792358398438,30.89553451538086,28.090269088745117,24.710161209106445,17.72376251220703,18.006704330444336,14.11536693572998,9.412521362304688,13.027273178100586,7.956268310546875,7.737444877624512,7.503036022186279,8.938360214233398,-2.71409273147583,1.491625189781189,-0.1164588704705238,-1.5894180536270142,0.7366348505020142,0.2789218723773956,-0.3394732177257538,0.5274649262428284,0.5396289229393005,0.2100174129009246,0.0448115170001983,0.3779047131538391,-0.2908475995063782,-2.4949615001678467,0.2044582366943359,-0.1748935282230377,-0.1675861775875091,0.8372875452041626,0.5079571008682251,0.2777203917503357,0.0418786630034446,0.051122847944498,0.1302682906389236,-0.1825079768896103,-0.0931431800127029,-0.261796772480011,215.22754389665008,59.05588571771765,411.8617763788833,0.99999997826087,0.0278250258415937,0.0193724427372217,1455.9692127011615,1754.1443254885726,3079.6535326086955,0.0800993546195652,4.159585489653722,0.0141796246170997,0.0195976458489894,0.0815357491374015,0.4202931523323059,2.4476912021636963,0.3370087742805481,0.3131030201911926,0.3785878419876098,0.3853736817836761,0.2526858448982239,0.3332609236240387,0.2926371097564697,0.1397439688444137,0.1942192018032074,0.4100043177604675,0.4202931523323059,0.3007572889328003,-43.09676742553711,14.395913124084473,0.3593903183937073,-105.31584495953044,0.1535897902152436,1.0,0.1541902686392844,0.0880230445266209,0.4049793661052098,0.0175442401090277,0.1094637915738161,0.0011677721822349,-0.0152954688272717,0.0173549860037527,-0.0182088085196234,0.0061558008894888,0.0702414786018558,0.0010904373247,The airplane is almost full,1.0,5.0,1.6666666666666667,0.0,0.0,0.15000000000000002,0.05,2.0,5.0,0.0
